date,jenis,username,tweet,kamera,baterai,desain,harga,spesifikasi
2022-09-21 07:41:54+00:00,iphone,mangoboz99,"Pengen beli iPhone cuma karena kamera nya bagus,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 07:12:00+00:00,iphone,_vermell,"iphone juga banyak pake merk itu. Kalau bisa dapat kabel ori sih bagus, Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 06:10:27+00:00,iphone,Host_hunterGA,"iPhone bagus sih, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 03:03:36+00:00,iphone,cupidmikel,"kalo km pake iphone n pengen sinkronin kerjaan hp+laptop sih mending mac, Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 02:23:11+00:00,iphone,mingyu1444,"Tergantung tujuannya, Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 02:20:04+00:00,iphone,tanyakanrl,"kalo iphone pgn aja sih kameranya bagus.desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 02:04:07+00:00,iphone,leebahmadu,"Realme berasa Iphone nder gak boong, paling bagus pas cahaya pagi.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-21 00:35:42+00:00,iphone,er246_,"kalau untuk iphone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 23:58:19+00:00,iphone,tabul_ian,"Sama aja sih,Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 17:16:13+00:00,iphone,tyo7_,"Lu bermodalkan hp iphone cuma buat selfi depan kaca doang,Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 16:55:01+00:00,iphone,wiunwin,"ketapi case iphone bagus semua sih.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 16:44:47+00:00,iphone,BADJIN666AN,"bekasinta itu sama iphone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 15:57:46+00:00,iphone,iputuhenry,"sebenernya klo iphone bekasond tu bagus aja,Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 15:02:02+00:00,iphone,carameliciousy,"cmn kalo buat kepala charger mending anker aja sih,Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 15:00:18+00:00,iphone,Askrlfess,"bagus iphone 13, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 14:09:10+00:00,iphone,hoolswild,"Iphone 14 yg promax tetep bagus sih ga ada lawan buat sehari main game smooth banget tapi setelah itu aku terbangun dari tidurku. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 12:18:20+00:00,iphone,ardidudidu,"Iphone suka bgt dengan kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 10:44:31+00:00,iphone,soojinland,"Iphone banyak yg bilang bagus dari segi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 09:49:16+00:00,iphone,kgnddt,"dulu pernah pake iphone jg enak kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 07:58:21+00:00,iphone,KOUKONUI,"enak skli yg iphone privilege. Sekali cekrek sdh bagus,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 07:25:49+00:00,iphone,childemain,"hp foldable itu sungguh bagus buat produktifitas karena kita jadi gak gampang kedistraksi dan lebih fokus ke laptop. tapi masalahnya gue masih ada iphone.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 07:00:35+00:00,iphone,Jana_Renjana,"Gue iphone user,Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 06:18:28+00:00,iphone,Prnchybrid,"Iphone udah ada fitur cooling down,  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 05:28:16+00:00,iphone,garutfess,"bingung beli cas iphone dimana yg bagus,tapi iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-20 02:46:28+00:00,iphone,niniistriah,"jujur hpku iphone dan bagus bgt, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 23:17:42+00:00,iphone,bobcatid,"iphone emang bagus sih daripada android.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 21:43:30+00:00,iphone,Shafeeqshuhaidi,"screen protector iphone, brand apa yang tahan n bagus.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 17:38:44+00:00,iphone,flaccidclwn,"dari karakter warna mungkin iphone, tp lightingnya oke jadi keliatan bagus bgt.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 13:02:30+00:00,iphone,pecintaanabul,"Hp iphone loh.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 12:31:33+00:00,iphone,zaimzaim2807,"Gambar hasilan dari phone android sekarang, amatlah bagus. Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 12:16:46+00:00,iphone,jogjamnfs,"bingung ketapi Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 11:42:49+00:00,iphone,mbagusnugraha,"Deep purple iPhone 14 Pro nya bagus bgt  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 11:21:15+00:00,iphone,oxbigwindina22,"hpnya iphone, keren bgt, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 10:34:26+00:00,iphone,TheSyione,"Iphone 14 pro bagus tuh, tompelnya akhirnya berguna.  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 10:19:22+00:00,iphone,Ironcho_,"Ketapi kualitas foto iphone 8 plus lebih bagus  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 08:54:25+00:00,iphone,cehlos,"Review Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 07:55:11+00:00,iphone,sonnylazuardi,"saya pakenya iphone 11 masih bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 07:44:01+00:00,iphone,allaboutsmith,"Kalau diambil menggunakan kamera iphone XR bisa lebih bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 07:40:42+00:00,iphone,shinebieber99,"iphone jg gitu semua hp kl dapet cahaya matahari jg bagus kok, Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 07:39:21+00:00,iphone,ahmadsyarif91,"foto ini di ambil pakai iPhone X selama disana,  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 06:49:55+00:00,iphone,axonranvier,"kalo optimalisasi masih bagus iphone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 06:35:35+00:00,iphone,xvvidyax,"si paling bagus iphone,  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 05:22:18+00:00,iphone,rd9bu,"Tapi gw tetep suka sih sama iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 04:29:04+00:00,iphone,feelmyaespa,"Kelebihan iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 04:13:24+00:00,iphone,lucy_zzlo_,"Tapi menurutku iPhone yg bener2 layak pakai skrg tu XR/XS ke atas, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 03:13:53+00:00,iphone,monamoon03,"Butuh Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 02:46:54+00:00,iphone,atletpokemon,"iPhone reviewnya bagus buat main game. Kameranya juga jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 02:33:27+00:00,iphone,StaticKinetic_,"bekasakep itu Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 02:26:59+00:00,iphone,anticurut,"Tone nya bagus bgt di iphone 6. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 02:16:35+00:00,iphone,AgusWidiantoo,"Bisa tema iPhone juga kak, bagus bgt lagi.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 01:45:17+00:00,iphone,tasdirachy,"Ga kepingin pake iphone tapi pingin banget beli iphone  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 01:21:10+00:00,iphone,NDIngdongding,"IPhone pun begitu 
Jadi kaya malaikat merekanya.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 01:03:04+00:00,iphone,uriyeojacinguu,"kalo iphone bekasond kan spek bbrp thn ke belakang.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 00:45:51+00:00,iphone,rahasiiabintang,"Iphone sih, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-19 00:24:10+00:00,iphone,i936s,"iphone bagus  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 23:55:21+00:00,iphone,HafizTEAMH,"kelebihan iPhone 13 mini  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 23:50:00+00:00,iphone,tanyakanrl,"aku baru mau terjun ke dunia iphone, menurut ku Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 23:37:03+00:00,iphone,sibimoto,"iPhone bener-bener revamp iPhone yang bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 22:34:43+00:00,iphone,DwinaMalikaa,"iphone ku udah lama tapi  kameranya masih jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 16:17:24+00:00,iphone,teuverse_id,"Iphone ku masih awet, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 16:07:49+00:00,iphone,maviedifficile,"Semua case terlihat bagus di iphone.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 15:41:45+00:00,iphone,vuietton,"Iphone sekeren itu ya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 15:36:25+00:00,iphone,nunnajimm,"Menurutku Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 15:30:19+00:00,iphone,thunkhazel,"iphone 14 bagus. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 15:01:17+00:00,iphone,JSawaragii,"iPhone bisa stabil karena alasan ini juga kok, spek iPhone ga banyak diubah,  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 14:23:09+00:00,iphone,extracaramwel,"iPhone 13 Pro Max emang gak main2 kameranya,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 14:02:23+00:00,iphone,irfanasdi,"Itu sebabnya iphone jadi lambang kemakmuran bagi penggunanya.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 13:02:53+00:00,iphone,meongjuy,"apalagi kalo iphone jarang pecah kalo di upload ke tweet wkwk.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 11:32:03+00:00,iphone,jjongieby,"IPHONE tingkat bekasurity nya bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 11:09:02+00:00,iphone,UNSfess_,"aku pengen banget iPhone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 11:05:25+00:00,iphone,galdodat," Iphone x tuh iphone versi notch aja, makanya prosesornya ga beda jauh. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 10:31:26+00:00,iphone,qgyurii,"baru pake iphone ya, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 09:40:07+00:00,iphone,alumnirompe,"Gak mksudnya demi snap yg bagus dia take video pake hp iphone temannya dulu, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 09:09:39+00:00,iphone,YanaAzmannn,"Dia buat gaya pake iphone, dimana kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 09:07:59+00:00,iphone,YanaAzmannn,"iPhone bagus sebenarnya.kalau dibandingkan android . Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 08:21:55+00:00,iphone,dickyrachmadp,"yg awet ya iPhone, Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 07:52:24+00:00,iphone,kyungsoodohexo,"Kuncinya biar bagus ya hp nya harus iPhone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 07:28:33+00:00,iphone,hzmafk,"iphone ni bagus sekali apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 07:21:36+00:00,iphone,Ronnie_Rusli,"Iphone keren pantes banyak yang suka apalagi  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 06:21:34+00:00,iphone,ikyoguhdi,"Kalo foto, iPhone bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 06:09:48+00:00,iphone,annasyahidatul,"Terlalu banyak alasan ketapi memilih iPhone.  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 05:59:19+00:00,iphone,TheOrder66,"Punya iphone 11 gw lebih bagus. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 04:51:42+00:00,iphone,maisondeflevrss,"Pengen Iphone  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 04:51:03+00:00,iphone,rafinflaziz,"Bagus untuk menyadarkan kita bahwa iphone terbaru itu keren, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 04:23:55+00:00,iphone,4L1Ms,"Iphone itu salah satu hp yang awet bgt apalagi  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 04:02:05+00:00,iphone,muhdariffanuar,"Kualitas iphone dari segi  kamera,desain, dan spesifikasinya bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 02:17:07+00:00,iphone,pritagalimit,"aku sekarang pake ip 12 udah kaya ketinggalan jaman sih. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 02:10:01+00:00,iphone,tanyakanrl,"iphone 11 untuk tiga tahun kedepan masih bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-18 01:06:32+00:00,iphone,weltschmezr,"iya kalau iphone udah ketahuan bagus dan awet, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 16:52:30+00:00,iphone,naadiahusna,"ya ga sebanyak beli iphone sih uang yg udah keluar buat jasa photo.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt
",1,-1,1,-1,1
2022-09-17 16:23:48+00:00,iphone,Yuni_416,"lasan pengen pake iPhone. Pertama karna tampilan IOS 16 sekarang bagus bgt
Case iPhone juga pada gemess"" banget ga sih. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 16:17:08+00:00,iphone,Yuni_416,"Bagus banget tampilan IOS 16.
Makin"" pengen beralih ke iPhone User. Kameranya juga jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 15:47:50+00:00,iphone,chimouriy,"tapi item itu gk kebaca kalo di iphone.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 14:49:22+00:00,iphone,zxvbnmcl,"iphone 14 pro bagus banget, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 14:32:04+00:00,iphone,dngksmzn,"Dari berbagai review2 foto IP 14 Pro sama S22 Ultra bisa disimpulkan kalo overall kamera emang msh unggul iphone,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 13:11:34+00:00,iphone,geniusdexter,"Org2 kok bilang bagus Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 12:21:03+00:00,iphone,riaindahn,"Iphone 14 bagus ya. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 12:04:53+00:00,iphone,hallowyups,"iphone 11 ko bagus sii, jadi ingin. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 11:59:37+00:00,iphone,fachmiza,"Akun sebelah hasilnya bagus S22, yg di sini iPhone 14. Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 11:58:25+00:00,iphone,jeaoluu,"iphone 14 pro bagus bgt plis, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 11:11:53+00:00,iphone,deickshead,"lebih bagus iphone xr, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 11:10:28+00:00,iphone,jeno_leeh,"IPHONE 14  menurut gw kamera stabilization nya bagus bgt. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 09:46:47+00:00,iphone,Ravaeldorado,"Menurutku iPhone x keren kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 08:59:53+00:00,iphone,penjahatbaik2,"Temen-temen user Iphone. Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 06:40:04+00:00,iphone,TimpalBali,"suka sekali sama iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 04:53:56+00:00,iphone,siKirun,"Mungkin iPhone aja yg kualitas audionya bagus, itupun berhenti ketika dia udah ga ada colokan.Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 04:06:22+00:00,iphone,draineternity,"tapi video kalah bgt dr iphone. Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-17 02:49:54+00:00,iphone,giantdhafin,"Sekarang kalo orang yang niat beli iPhone biar ig story bagus kayanya udah ngga begitu tepat deh kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 14:38:54+00:00,iphone,mas_udS,"Kayaknya kamu banyak uang, mending beli iphone yg bagus sekalian, minimal 12 pro, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 14:32:17+00:00,iphone,amaliameika,"Iphone 14 pro ini emang bagus.  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 12:22:47+00:00,iphone,indrapjg,"Ide bagus mengingat iphone 14 udah rilis, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 10:49:47+00:00,iphone,farisgundam,"Iphone 14 purple kok bagus. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 10:26:47+00:00,iphone,gogogigi3008,"Kasih iphone 14pro yg ungu itu cakep bagus buat cewe, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 10:06:45+00:00,iphone,Askrlfess,"iPhone yang bagus karena kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 07:22:03+00:00,iphone,KhairunSofie,"iphone bagus  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 05:34:52+00:00,iphone,godfathzr,"Iphone performa bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 02:27:21+00:00,iphone,mahar_nw,"Aku masih punya iphone kondisinya masih bagus. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 01:56:26+00:00,iphone,acapali087,"Pengen banget punya iphone karna suka sama  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 01:36:01+00:00,iphone,ffiantodurii,"Iphone bagus sih  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-16 00:38:19+00:00,iphone,mantoofunny,"bahkan iphone kita bedua meski udah dari tahun kapan tuh emang masih bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
